,lien,Energie,Kilométrage,Puissance,Mise en circulation,Boite,Date Annonce,prix,Region,Modèle,Marque
160,https://baniola.tn/annonce/details/7887/C5-neuf.html,Essence,200000.0,9 CV,2011.0,Automatique,2022-01-28,0 TND,Ben-arous,C5,Citroen
161,https://baniola.tn/annonce/details/7889/Peugeot-301.html,Essence,117000.0,5 CV,2014.0,Manuelle,2022-01-28,0 TND,Ben-arous,Autre,Peugeot
162,https://baniola.tn/annonce/details/7882/Seat-leon.html,Essence,147000.0,7 CV,2012.0,Manuelle,2022-01-27,0 TND,Sfax,Leon,Seat
163,https://baniola.tn/annonce/details/7884/Peugeot-bipper-bonne-tat.html,Diesel,160000.0,6 CV,2014.0,Manuelle,2022-01-28,00 TND,Ben-arous,Bipper,Peugeot
164,https://baniola.tn/annonce/details/7879/Kia-rio-model-2016.html,Essence,205000.0,5 CV,2016.0,Manuelle,2022-01-27,32600 TND,Ben-arous,Rio,Kia
165,https://baniola.tn/annonce/details/7878/Opel-kadett-grise.html,Diesel,,5 CV,1989.0,Manuelle,2022-01-27,5200 TND,Ariana,Kadett,Opel
166,https://baniola.tn/annonce/details/7877/VW-polo-3.html,Essence,117000.0,5 CV,1998.0,Manuelle,2022-01-27,00 TND,Jendouba,Polo,Volkswagen
167,https://baniola.tn/annonce/details/7876/Suzuki-deire-glx.html,Essence,126000.0,5 CV,2018.0,Manuelle,2022-01-27,29500 TND,Monastir,Autre,Suzuki
168,https://baniola.tn/annonce/details/7875/Je-met-a-vendre-une-DS3-en-trs-bon-tat.html,Essence,150000.0,5 CV,2013.0,Manuelle,2022-01-27,29000 TND,Ariana,Ds3,Citroen
169,https://baniola.tn/annonce/details/7874/Cruze.html,Essence,262000.0,7 CV,2013.0,Manuelle,2022-01-27,26000 TND,Tunis,Cruze,Chevrolet
170,https://baniola.tn/annonce/details/7871/Mazda-CX9.html,Essence,170000.0,15 CV,2017.0,Automatique,2022-01-27,1 TND,Ben arous,Autre,Mazda
171,https://baniola.tn/annonce/details/7866/A-VENDRE-TOYOTA-PRADO-GX--2008.html,,,,,,,00 TND,,Autre,Toyota
172,https://baniola.tn/annonce/details/7867/Passat.html,Diesel,220000.0,6 CV,2008.0,Manuelle,2022-01-26,26500 TND,Le Kef,Passat,Volkswagen
173,https://baniola.tn/annonce/details/7870/Vente-une-voiture-en-trs-bon-tat.html,Essence,95000.0,5 CV,2015.0,Manuelle,2022-01-27,30000 TND,Monastir,Sandero,Dacia
174,https://baniola.tn/annonce/details/7864/Symbol--vendre.html,Essence,,5 CV,2011.0,Manuelle,2022-01-26,19000 TND,Ben-arous,Autre,Renault
175,https://baniola.tn/annonce/details/7862/C3-pure-tech-juillet-2019.html,Essence,40000.0,4 CV,2019.0,Manuelle,2022-01-26,40500 TND,Nabeul,C3,Citroen
176,https://baniola.tn/annonce/details/7857/A-vendre-polo-7-16-TDI-IMPORTE.html,Diesel,325.0,5 CV,2012.0,Manuelle,2022-01-26,29000 TND,Manouba,Polo,Volkswagen
177,https://baniola.tn/annonce/details/7858/TATA-XENON-4-Portes.html,Diesel,215000.0,7 CV,2016.0,Manuelle,2022-01-26,39000 TND,Sousse,Autre,Toyota
178,https://baniola.tn/annonce/details/7859/SUR-LE-TEL-22463004-UN-GOLFE-5-TRES-EN-BONNE-ETAT-LE-TOUT-EN-MARCHE.html,Diesel,100000.0,5 CV,2016.0,Manuelle,2022-01-26,24000 TND,Bizerte,Golf,Volkswagen
179,https://baniola.tn/annonce/details/7860/VENTE-TROIS-STAFETTE-JUMPER.html,,,,,,,0 TND,,Jumper,Citroen
180,https://baniola.tn/annonce/details/7856/MEGANE-2-PHASE-2.html,Diesel,290000.0,7 CV,2006.0,Manuelle,2022-01-26,21500 TND,Sousse,Megane,Renault
181,https://baniola.tn/annonce/details/7854/fiat-uno-fire-2005.html,Essence,235000.0,5 CV,2005.0,Manuelle,2022-01-26,8700 TND,Ben-arous,Uno,Fiat
182,https://baniola.tn/annonce/details/7855/Kia-rio-premire-main.html,Diesel,100000.0,5 CV,2017.0,Manuelle,2022-01-26,38000 TND,Monastir,Rio,Kia
183,https://baniola.tn/annonce/details/7852/Caddy--vendre.html,,,,,,,34000 TND,,Caddy,Volkswagen
184,https://baniola.tn/annonce/details/7851/Audi-a5.html,Essence,190.0,9 CV,2013.0,Automatique,2022-01-26,7 TND,Sousse,A5,Audi
185,https://baniola.tn/annonce/details/7848/206.html,Essence,138.0,5 CV,2012.0,Manuelle,2022-01-25,0 TND,Ben-arous,206,Peugeot
186,https://baniola.tn/annonce/details/7849/Hilux-2-porte-44-model-2020-mechi-52000-km.html,Essence,52000.0,11 CV,2020.0,Manuelle,2022-01-25,80 TND,kasserine,Hi-lux,Toyota
187,https://baniola.tn/annonce/details/3902/Mitsibishi-ram-l200.html,Essence,20000.0,10 CV,2017.0,Manuelle,2021-05-14,50000 TND,kasserine,L200,Mitsubishi
188,https://baniola.tn/annonce/details/7847/301.html,Essence,142000.0,5 CV,2014.0,Manuelle,2022-01-25,24000 TND,Monastir,Autre,Peugeot
189,https://baniola.tn/annonce/details/7845/Mercedes-190D.html,Diesel,350000.0,7 CV,1991.0,Manuelle,2022-01-25,0 TND,Sousse,190,Mercedes
190,https://baniola.tn/annonce/details/6972/Femme-vend-C3-Pure-Tech-1re-main.html,Diesel,48000.0,4 CV,2017.0,Manuelle,2021-11-21,37700 TND,Ariana,C3,Citroen
191,https://baniola.tn/annonce/details/7841/Megane-3-coupe.html,Essence,194000.0,7 CV,2012.0,Manuelle,2022-01-25,26500 TND,Ariana,Megane,Renault
192,https://baniola.tn/annonce/details/7840/Nissan-D-22.html,Diesel,320.0,10 CV,2006.0,Manuelle,2022-01-25,26900 TND,Zaghouan,Navara,Nissan
193,https://baniola.tn/annonce/details/7754/Laguna-2-immatricule.html,Diesel,310.0,7 CV,2004.0,Manuelle,2022-01-21,17900 TND,Zaghouan,Laguna,Renault
194,https://baniola.tn/annonce/details/7836/SUR-LE-22919761-UN-CAMION-OM-A-VENDRE--TOUT-EN-MARCHE-TOUT-OPERATIONELLE.html,Diesel,1000000.0,11 CV,2012.0,Manuelle,2022-01-25,10000 TND,Bizerte,Cressida,Toyota
195,https://baniola.tn/annonce/details/7834/Peugeot-106.html,Essence,,4 CV,1996.0,Manuelle,2022-01-25,10000 TND,Sfax,106,Peugeot
196,https://baniola.tn/annonce/details/7831/404.html,Diesel,,8 CV,1976.0,Manuelle,2022-01-24,9000 TND,Monastir,404,Peugeot
197,https://baniola.tn/annonce/details/7832/-Voiture-Amarok--vendre.html,Diesel,198000.0,8 CV,2011.0,Manuelle,2022-01-24,0 TND,Gafsa,Amarok,Volkswagen
198,https://baniola.tn/annonce/details/7833/Toyota-Land-cruiser.html,Essence,73000.0,20 CV,2015.0,Manuelle,2022-01-25,0 TND,Ariana,Land cruiser,Toyota
199,https://baniola.tn/annonce/details/6213/Peugeot-3008.html,Diesel,80000.0,7 CV,2012.0,Manuelle,2021-10-17,52000 TND,Nabeul,3008,Peugeot
200,https://baniola.tn/annonce/details/7826/Citroen-C4-Essence.html,Essence,162000.0,6 CV,2011.0,Manuelle,2022-01-24,27000 TND,Tunis,C4,Citroen
201,https://baniola.tn/annonce/details/7827/208-annes-2013.html,Essence,107.0,5 CV,2013.0,Automatique,2022-01-24,1 TND,Ariana,208,Peugeot
202,https://baniola.tn/annonce/details/7825/207-HDI.html,Diesel,230000.0,4 CV,2007.0,Manuelle,2022-01-24,18500 TND,Sousse,207,Peugeot
203,https://baniola.tn/annonce/details/7822/C3-en-trs-bon-tat.html,Essence,167000.0,4 CV,2008.0,Manuelle,2022-01-24,00 TND,Tozeur,C3,Citroen
204,https://baniola.tn/annonce/details/7820/C15--vendre.html,Diesel,0.0,7 CV,2005.0,Manuelle,2022-01-24,7800 TND,Monastir,C15,Citroen
205,https://baniola.tn/annonce/details/7821/GOLF-TDI.html,Diesel,359000.0,5 CV,2012.0,Manuelle,2022-01-24,35000 TND,Sousse,Golf,Volkswagen
206,https://baniola.tn/annonce/details/7819/Skoda-octavia.html,Essence,89.0,8 CV,2016.0,Automatique,2022-01-24,46000 TND,Sousse,Octavia,Skoda
207,https://baniola.tn/annonce/details/7816/fiat-3.html,Essence,174500.0,5 CV,2011.0,Manuelle,2022-01-24,17000 TND,Ben-arous,Punto,Fiat
208,https://baniola.tn/annonce/details/7817/Citron-c4--vendre.html,Diesel,0.0,5 CV,2005.0,Manuelle,2022-01-24,19000 TND,Ben-arous,C4,Citroen
209,https://baniola.tn/annonce/details/7818/Vente--kia-Sportage-2012.html,Essence,136000.0,11 CV,2012.0,Automatique,2022-01-24,53000 TND,Sfax,Sportage,Kia
210,https://baniola.tn/annonce/details/7808/SUR-LE-TEL-22463004-UN-GOLFE-5-TRES-EN-BONNE-ETAT-LE-TOUT-EN-MARCHE.html,Diesel,100000.0,5 CV,2015.0,Manuelle,2022-01-23,10000 TND,Bizerte,Golf,Volkswagen
211,https://baniola.tn/annonce/details/7809/Passat-a-vendre.html,Diesel,,7 CV,2000.0,Manuelle,2022-01-23,18500 TND,Bizerte,Passat,Volkswagen
212,https://baniola.tn/annonce/details/7810/C3-feel-1re-main.html,Essence,79000.0,4 CV,2017.0,Manuelle,2022-01-23,1111 TND,Jendouba,C3,Citroen
213,https://baniola.tn/annonce/details/7804/Golf7.html,Essence,64000.0,6 CV,2019.0,Automatique,2022-01-23,67000 TND,Sousse,Golf,Volkswagen
214,https://baniola.tn/annonce/details/7805/Kia-rio.html,Essence,175.0,6 CV,2010.0,Manuelle,2022-01-23,23500 TND,Tunis,Rio,Kia
215,https://baniola.tn/annonce/details/7801/Amarok.html,Diesel,118000.0,7 CV,2015.0,Manuelle,2022-01-23,86000 TND,Ariana,Amarok,Volkswagen
216,https://baniola.tn/annonce/details/7405/Partner-tepee.html,Essence,400.0,7 CV,2013.0,Manuelle,2021-12-27,29500 TND,Ben-arous,Partner,Peugeot
217,https://baniola.tn/annonce/details/7796/Mitshi-L200.html,,,,,,,25000 TND,,L200,Mitsubishi
218,https://baniola.tn/annonce/details/7797/Mercedes-C180-Kit-AMG.html,Essence,230.0,9 CV,2010.0,Automatique,2022-01-23,1 TND,Sfax,C 180,Mercedes
219,https://baniola.tn/annonce/details/7793/Kubota-7500-double-pont.html,Diesel,11.0,5 CV,2000.0,Manuelle,2022-01-23,16 TND,Tunis,Autre,Autre
220,https://baniola.tn/annonce/details/7794/Belle-106.html,Essence,272.0,4 CV,1999.0,Manuelle,2022-01-23,12800 TND,Ariana,106,Peugeot
221,https://baniola.tn/annonce/details/7795/Clio-5-modle-2003.html,Essence,184.0,4 CV,2003.0,Manuelle,2022-01-23,15500 TND,Bizerte,Clio,Renault
222,https://baniola.tn/annonce/details/7791/Clio.html,Essence,187.0,4 CV,2000.0,Manuelle,2022-01-23,13000 TND,Sfax,Clio,Renault
223,https://baniola.tn/annonce/details/7792/Renault-fluence.html,Diesel,,6 CV,2012.0,Manuelle,2022-01-23,0 TND,Kairouan,Fluence,Renault
224,https://baniola.tn/annonce/details/7789/Golf-7-lounge-2016.html,Essence,130000.0,5 CV,2016.0,Manuelle,2022-01-23,67000 TND,Sfax,Golf,Volkswagen
225,https://baniola.tn/annonce/details/7790/Fluence-2017--Bonne-occasion.html,Essence,145.0,7 CV,2017.0,Manuelle,2022-01-23,35.000 TND,Nabeul,Fluence,Renault
226,https://baniola.tn/annonce/details/7788/Une-trs-belle-206.html,Essence,,5 CV,2011.0,Manuelle,2022-01-23,21000 TND,Ariana,206,Peugeot
227,https://baniola.tn/annonce/details/7786/Citroen-Nemo.html,Diesel,99800.0,5 CV,2016.0,Manuelle,2022-01-22,29000 TND,Tataouine,Nemo,Citroen
228,https://baniola.tn/annonce/details/7773/Peugeot-308.html,Essence,170000.0,6 CV,2008.0,Manuelle,2022-01-22,00 TND,Ariana,308,Peugeot
229,https://baniola.tn/annonce/details/7784/dacia-dokker.html,Diesel,165.0,5 CV,2017.0,Manuelle,2022-01-22,22500 TND,Bizerte,Dokker,Dacia
230,https://baniola.tn/annonce/details/7781/Xara-picasso.html,Essence,390000.0,7 CV,2006.0,Manuelle,2022-01-22,22000 TND,Sfax,Xsara,Citroen
231,https://baniola.tn/annonce/details/7782/Peugeot-306-Essence-2000.html,Essence,390.0,5 CV,2000.0,Manuelle,2022-01-22,13200 TND,Tunis,306,Peugeot
232,https://baniola.tn/annonce/details/7783/Renault-Symbole.html,Essence,175000.0,5 CV,2012.0,Manuelle,2022-01-22,22300 TND,Tunis,Autre,Renault
233,https://baniola.tn/annonce/details/7778/Skoda-octavia-1re-main.html,Essence,81.0,8 CV,2018.0,Automatique,2022-01-22,0 TND,Tunis,Octavia,Skoda
234,https://baniola.tn/annonce/details/7779/c5.html,Diesel,300.0,6 CV,2010.0,Manuelle,2022-01-22,24000 TND,Ben-arous,C5,Citroen
235,https://baniola.tn/annonce/details/7775/Ford-Fiesta-1994-moteur-noir.html,Essence,,6 CV,1994.0,Manuelle,2022-01-22,6500 TND,Mahdia,Fiesta,Ford
236,https://baniola.tn/annonce/details/7776/106-a-vendre.html,Essence,212000.0,4 CV,1998.0,Manuelle,2022-01-22,12000 TND,Tunis,106,Peugeot
237,https://baniola.tn/annonce/details/7777/Toyota-CARINA-Diesel.html,Diesel,415000.0,7 CV,1997.0,Manuelle,2022-01-22,14600 TND,Monastir,Carina,Toyota
238,https://baniola.tn/annonce/details/7774/A-vendre-peugeot-308.html,Essence,191000.0,6 CV,2008.0,Manuelle,2022-01-22,21000 TND,Bizerte,308,Peugeot
239,https://baniola.tn/annonce/details/7561/Citron-c3.html,Essence,250000.0,4 CV,2007.0,Manuelle,2022-01-09,18500 TND,Tunis,C3,Citroen
240,https://baniola.tn/annonce/details/7771/Ibiza.html,Essence,160000.0,5 CV,2014.0,Manuelle,2022-01-22,26000 TND,Tunis,Ibiza,Seat
241,https://baniola.tn/annonce/details/7766/a-vendre-golf-6.html,Essence,109300.0,5 CV,2011.0,Manuelle,2022-01-21,38800 TND,Tunis,Golf,Volkswagen
242,https://baniola.tn/annonce/details/7767/Belle-Scenic-2.html,Diesel,224000.0,5 CV,2005.0,Manuelle,2022-01-21,14600 TND,Nabeul,Scenic,Renault
243,https://baniola.tn/annonce/details/7768/Une-belle-peugeot-207-phase-2.html,Essence,137000.0,5 CV,2012.0,Manuelle,2022-01-21,26000 TND,Gabes,207,Peugeot
244,https://baniola.tn/annonce/details/7765/Kia-rio.html,Essence,93000.0,6 CV,2011.0,Manuelle,2022-01-21,0 TND,Ben-arous,Rio,Kia
245,https://baniola.tn/annonce/details/7764/Land-Rover-Evoque.html,Diesel,96000.0,8 CV,2016.0,Manuelle,2022-01-21,130000 TND,Ben-arous,Evoque,Land rover
246,https://baniola.tn/annonce/details/7763/Nissan-X-trail-en-bonne-tat.html,Diesel,360000.0,9 CV,2010.0,Manuelle,2022-01-21,44000 TND,Sousse,X-trail,Nissan
247,https://baniola.tn/annonce/details/7758/Baic-Kenbo-S2.html,Essence,26000.0,7 CV,2018.0,Manuelle,2022-01-21,43500 TND,Tunis,Autre,Autre
248,https://baniola.tn/annonce/details/7760/Clio4-dynamique-tce-90.html,Essence,110.0,5 CV,2017.0,Manuelle,2022-01-21,38500 TND,Zaghouan,Clio,Renault
249,https://baniola.tn/annonce/details/7761/Megane-kasquette.html,Diesel,350.0,6 CV,2004.0,Manuelle,2022-01-21,14900 TND,Sousse,Megane,Renault
250,https://baniola.tn/annonce/details/7759/Kia-rio-premire-main.html,Essence,100000.0,5 CV,2017.0,Manuelle,2022-01-21,38000 TND,Monastir,Rio,Kia
251,https://baniola.tn/annonce/details/7753/A-vendre.html,,,,,,,10700 TND,,Twingo,Renault
252,https://baniola.tn/annonce/details/7748/golf-5.html,Diesel,280000.0,6 CV,2006.0,Manuelle,2022-01-20,23500 TND,Ben arous,Golf,Volkswagen
253,https://baniola.tn/annonce/details/7752/Clio-classique-2009.html,Essence,190000.0,5 CV,2009.0,Manuelle,2022-01-21,111111 TND,Zaghouan,Clio,Renault
254,https://baniola.tn/annonce/details/7680/Citron-C4.html,Essence,158000.0,5 CV,2013.0,Manuelle,2022-01-16,32000 TND,Nabeul,C4,Citroen
255,https://baniola.tn/annonce/details/7750/Premire-main.html,Diesel,189000.0,4 CV,2007.0,Manuelle,2022-01-21,18500 TND,Tunis,206,Peugeot
256,https://baniola.tn/annonce/details/7618/Chery-E3.html,Essence,80000.0,6 CV,2017.0,Manuelle,2022-01-13,22000 TND,Tunis,Arrizo 3,Chery
257,https://baniola.tn/annonce/details/7747/golf-4.html,Diesel,200000.0,6 CV,2001.0,Manuelle,2022-01-20,18500 TND,Ben-arous,Golf,Volkswagen
258,https://baniola.tn/annonce/details/7746/Megane-3-eco-2.html,Diesel,260000.0,5 CV,2011.0,Manuelle,2022-01-20,25000 TND,Ariana,Megane,Renault
259,https://baniola.tn/annonce/details/7742/C-Elyse.html,Essence,107000.0,5 CV,2013.0,Manuelle,2022-01-20,22000 TND,Jendouba,Autre,Citroen
260,https://baniola.tn/annonce/details/7743/Belle-Peugeot-207-phase-2-boite-automatique.html,Essence,150000.0,6 CV,2011.0,Automatique,2022-01-20,26000 TND,Sousse,207,Peugeot
261,https://baniola.tn/annonce/details/7744/Fit-grandi-punto.html,Essence,157.0,4 CV,2012.0,Manuelle,2022-01-20,21000 TND,Tunis,Grande punto,Fiat
262,https://baniola.tn/annonce/details/7740/Peugeot-208.html,Essence,100000.0,5 CV,2017.0,Manuelle,2022-01-20,33500 TND,Ben-arous,208,Peugeot
263,https://baniola.tn/annonce/details/7737/AMAROK.html,Diesel,156000.0,7 CV,2015.0,Manuelle,2022-01-20,78000 TND,Tunis,Amarok,Volkswagen
264,https://baniola.tn/annonce/details/7736/Kia-picanto.html,Essence,69000.0,4 CV,2019.0,Manuelle,2022-01-20,00 TND,Tunis,Picanto,Kia
265,https://baniola.tn/annonce/details/7734/407.html,Diesel,280.0,6 CV,2007.0,Manuelle,2022-01-19,23000 TND,Monastir,407,Peugeot
266,https://baniola.tn/annonce/details/7727/Mercedes-Benz-C180-avantgarde.html,Essence,120000.0,8 CV,2016.0,Automatique,2022-01-19,00 TND,Ariana,C 180,Mercedes
267,https://baniola.tn/annonce/details/7732/Citroen--jumpy.html,Diesel,,7 CV,1998.0,Manuelle,2022-01-19,15000 TND,Mahdia,Jumpy,Citroen
268,https://baniola.tn/annonce/details/7731/Mercedes-Benz-240d-9ch.html,Diesel,,9 CV,1980.0,Manuelle,2022-01-19,00 TND,Sidi bouzid,240,Mercedes
269,https://baniola.tn/annonce/details/7729/Nissan-navara.html,Diesel,193.0,8 CV,2007.0,Automatique,2022-01-19,45000 TND,Sidi bouzid,Navara,Nissan
270,https://baniola.tn/annonce/details/7730/A-vendre.html,Diesel,320.0,6 CV,2006.0,Manuelle,2022-01-19, TND,Tunis,Partner,Peugeot
271,https://baniola.tn/annonce/details/7728/Fiat-Grandi.html,Essence,117800.0,4 CV,2016.0,Manuelle,2022-01-19,25000 TND,Tunis,Punto,Fiat
272,https://baniola.tn/annonce/details/7724/Ford-KA.html,Diesel,55.0,4 CV,2016.0,Manuelle,2022-01-19,30 TND,Nabeul,Ka,Ford
273,https://baniola.tn/annonce/details/7723/voiture-opel-Rs--Fcr.html,Diesel,183747.0,5 CV,2011.0,Manuelle,2022-01-19,0 TND,Mahdia,Astra,Opel
274,https://baniola.tn/annonce/details/7720/BMW-srie-1.html,,,,,,,42000 TND,,Serie 1 ii,Bmw
275,https://baniola.tn/annonce/details/7721/Peugeot-407-Hdi-serie-135.html,Diesel,238.0,6 CV,2008.0,Manuelle,2022-01-19,19000 TND,Tunis,407,Peugeot
276,https://baniola.tn/annonce/details/7722/Renault-master-3-srie-213-modle-2013.html,Diesel,190000.0,8 CV,2013.0,Manuelle,2022-01-19,35000 TND,Nabeul,Master,Renault
277,https://baniola.tn/annonce/details/7716/Clio-Classic-Essence.html,Essence,0.0,6 CV,2001.0,Manuelle,2022-01-18,12500 TND,Gafsa,Clio,Renault
278,https://baniola.tn/annonce/details/5281/Mazda-bt-50.html,Diesel,160000.0,9 CV,2016.0,Manuelle,2021-09-07,63000 TND,Nabeul,Bt 50,Mazda
279,https://baniola.tn/annonce/details/7715/Isusu.html,,,,,,,41000 TND,,D max,Isuzu
280,https://baniola.tn/annonce/details/7714/Kia-rio-2017.html,,,,,,,45000 TND,,Rio,Kia
281,https://baniola.tn/annonce/details/7712/GELLY-GC6.html,Essence,38000.0,6 CV,2020.0,Manuelle,2022-01-18,36000 TND,Bizerte,Autre,Autre
282,https://baniola.tn/annonce/details/7711/Chery.html,Essence,65000.0,7 CV,2018.0,Manuelle,2022-01-18,36000 TND,Tunis, arrizo 5,Chery
283,https://baniola.tn/annonce/details/7679/Automobile--Toyota-Aygo.html,Diesel,270000.0,4 CV,2008.0,Manuelle,2022-01-16,19000 TND,Kairouan,Aygo,Toyota
284,https://baniola.tn/annonce/details/7709/Forsa.html,Diesel,190000.0,5 CV,2016.0,Manuelle,2022-01-18,27500 TND,Ben arous,Berlingo,Citroen
285,https://baniola.tn/annonce/details/7708/Vendre-DS3.html,Essence,178000.0,5 CV,2012.0,Manuelle,2022-01-18,30000 TND,Ariana,Ds3,Citroen
286,https://baniola.tn/annonce/details/7710/-peugeot-208.html,Essence,37000.0, CV,2017.0,Manuelle,2022-01-18,0 TND,Monastir,208,Peugeot
287,https://baniola.tn/annonce/details/7707/Ford-fiesta.html,Essence,201000.0,5 CV,2012.0,Manuelle,2022-01-18,22000 TND,Sousse,Fiesta,Ford
288,https://baniola.tn/annonce/details/7630/Citron-C3-12-L-Puretech-Shine.html,Diesel,36431.0,4 CV,2017.0,Manuelle,2022-01-13,45000 TND,Ariana,C3,Citroen
289,https://baniola.tn/annonce/details/7706/clio-classique.html,Essence,300.0,5 CV,2007.0,Automatique,2022-01-18,15 TND,Manouba,Clio,Renault
290,https://baniola.tn/annonce/details/7704/Hyundai-HG-I20.html,Essence,23400.0,5 CV,2019.0,Manuelle,2022-01-18,48000 TND,Ariana,I20,Hyundai
291,https://baniola.tn/annonce/details/7705/Vendre-voiture.html,Essence,264000.0,7 CV,2000.0,Manuelle,2022-01-18,21000 TND,Sfax,Passat,Volkswagen
292,https://baniola.tn/annonce/details/7702/301-allure.html,,,,,,,24000 TND,,Autre,Peugeot
293,https://baniola.tn/annonce/details/7701/Polo-7--vendre.html,,,,,,,00 TND,,Polo,Volkswagen
294,https://baniola.tn/annonce/details/7699/Mazda-2-premire-main--vendre.html,Essence,140000.0,6 CV,2016.0,Manuelle,2022-01-17,0 TND,Sfax,Mazda2,Mazda
295,https://baniola.tn/annonce/details/7698/Grande-punto.html,Diesel,264000.0,4 CV,2013.0,Manuelle,2022-01-17,19500 TND,Ariana,Grande punto,Fiat
296,https://baniola.tn/annonce/details/7697/Clio-classique.html,Diesel,240000.0,5 CV,2005.0,Manuelle,2022-01-17,16500 TND,Tunis,Clio,Renault
297,https://baniola.tn/annonce/details/4784/GOLF-6.html,Diesel,241000.0,7 CV,2011.0,Manuelle,2021-08-18,32000 TND,Manouba,Golf,Volkswagen
298,https://baniola.tn/annonce/details/7089/-JEEP-RENEGADE-14-TURBO-LIMITED-BVM.html,Diesel,130000.0,8 CV,2017.0,Manuelle,2021-11-29,68000 TND,Tunis,Renegade,Jeep
299,https://baniola.tn/annonce/details/7091/-VOLKSWAGEN-Passat-14-TSI--LINE.html,Diesel,200000.0,7 CV,2014.0,Manuelle,2021-11-29,49000 TND,Tunis,Passat,Volkswagen
300,https://baniola.tn/annonce/details/7087/JEEP-WRANGLER-TRAIL-HAWK-36-L-V6.html,Essence,20000.0,20 CV,2016.0,Automatique,2021-11-29,240000 TND,Tunis,Wrangler,Jeep
301,https://baniola.tn/annonce/details/7097/TOYOTA-HILUX--24-L-TURBO-DIESEL.html,Diesel,42000.0,8 CV,2019.0,Manuelle,2021-11-30,165000 TND,Tunis,Hi-lux,Toyota
302,https://baniola.tn/annonce/details/7099/-BMW-SRIE-3-F30--M-TCHNIQUE-BVA--dition-Spciale-PACK-NIGHT.html,Essence,84000.0,7 CV,2015.0,Automatique,2021-11-30,97000 TND,Tunis,116,Bmw
303,https://baniola.tn/annonce/details/7103/-MERCEDES-BENZ-C-180-SPORTS-DESIGNO--LIMITED-.html,Essence,31000.0,7 CV,2016.0,Automatique,2021-11-30,165000 TND,Tunis,C 180,Mercedes
304,https://baniola.tn/annonce/details/7696/Voiture--vendre-C4-toutes-options.html,,,,,,,00 TND,,C4,Citroen
305,https://baniola.tn/annonce/details/7695/Clio-chipie.html,Essence,,5 CV,1994.0,Manuelle,2022-01-17,7500 TND,Zaghouan,Clio,Renault
306,https://baniola.tn/annonce/details/7693/Passat-diesel-16-de-2016.html,Diesel,218000.0,6 CV,2016.0,Automatique,2022-01-17,85000 TND,Tunis,Passat,Volkswagen
307,https://baniola.tn/annonce/details/7623/Mercedess-E180.html,Essence,100000.0,9 CV,2018.0,Automatique,2022-01-13,176000 TND,Ariana,Autre,Mercedes
308,https://baniola.tn/annonce/details/7624/Polo-8.html,Diesel,60000.0,4 CV,2020.0,Manuelle,2022-01-13,49000 TND,Ariana,Polo,Volkswagen
309,https://baniola.tn/annonce/details/7625/Citroen-C3.html,Diesel,70000.0,4 CV,2019.0,Manuelle,2022-01-13,39000 TND,Ariana,C3,Citroen
310,https://baniola.tn/annonce/details/7626/a-vendre-Citroen-Jumpy.html,Diesel,100000.0,6 CV,2018.0,Manuelle,2022-01-13,98000 TND,Ariana,Jumpy,Citroen
311,https://baniola.tn/annonce/details/7692/Grandi-punto-easy-premire-main.html,Essence,94000.0,4 CV,2015.0,Manuelle,2022-01-17,1 TND,Ariana,Punto,Fiat
312,https://baniola.tn/annonce/details/7690/Dacia-diesel.html,Diesel,300.0,6 CV,2012.0,Manuelle,2022-01-17,14000 TND,Beja,Logan,Dacia
313,https://baniola.tn/annonce/details/7688/Peugeot-308.html,Essence,210000.0,6 CV,2008.0,Manuelle,2022-01-16,22500 TND,Le Kef,308,Peugeot
314,https://baniola.tn/annonce/details/7685/Voiture-Haval-h2.html,Essence,70.0,9 CV,2018.0,Automatique,2022-01-16,70.000 TND,Sfax,H6,Haval
315,https://baniola.tn/annonce/details/7684/Symbol.html,,,,,,,25000 TND,,Autre,Renault
